path,id,concept,slug,variant,category,severity,score,terms
templates/hr/leak/log.jp.hr.salary_amount.leak.toml,log.jp.hr.salary_amount.leak,給与額,salary_amount,leak,hr,critical,87,給与額|基本給|salary_amount
templates/hr/lv/log.jp.hr.severance_amount.lv.toml,log.jp.hr.severance_amount.lv,退職金額,severance_amount,lv,hr,high,88,退職金額|退職金|severance_amount
templates/hr/kv/log.jp.hr.severance_amount.kv.toml,log.jp.hr.severance_amount.kv,退職金額,severance_amount,kv,hr,high,90,退職金額|退職金|severance_amount
templates/hr/schema/log.jp.hr.severance_amount.schema.toml,log.jp.hr.severance_amount.schema,退職金額,severance_amount,schema,hr,high,70,退職金額|退職金|severance_amount
templates/hr/leak/log.jp.hr.severance_amount.leak.toml,log.jp.hr.severance_amount.leak,退職金額,severance_amount,leak,hr,high,80,退職金額|退職金|severance_amount
templates/hr/lv/log.jp.hr.social_insurance_number.lv.toml,log.jp.hr.social_insurance_number.lv,社会保険番号,social_insurance_number,lv,hr,high,88,社会保険番号|社会保険記号番号|social_insurance_number
templates/hr/kv/log.jp.hr.social_insurance_number.kv.toml,log.jp.hr.social_insurance_number.kv,社会保険番号,social_insurance_number,kv,hr,high,90,社会保険番号|社会保険記号番号|social_insurance_number
templates/hr/schema/log.jp.hr.social_insurance_number.schema.toml,log.jp.hr.social_insurance_number.schema,社会保険番号,social_insurance_number,schema,hr,high,70,社会保険番号|社会保険記号番号|social_insurance_number
templates/hr/leak/log.jp.hr.social_insurance_number.leak.toml,log.jp.hr.social_insurance_number.leak,社会保険番号,social_insurance_number,leak,hr,high,80,社会保険番号|社会保険記号番号|social_insurance_number
templates/legal/lv/log.jp.legal.audit_report.lv.toml,log.jp.legal.audit_report.lv,監査報告書,audit_report,lv,legal,high,88,監査報告書|内部監査報告|audit_report
templates/legal/kv/log.jp.legal.audit_report.kv.toml,log.jp.legal.audit_report.kv,監査報告書,audit_report,kv,legal,high,90,監査報告書|内部監査報告|audit_report
templates/legal/schema/log.jp.legal.audit_report.schema.toml,log.jp.legal.audit_report.schema,監査報告書,audit_report,schema,legal,high,70,監査報告書|内部監査報告|audit_report
templates/legal/leak/log.jp.legal.audit_report.leak.toml,log.jp.legal.audit_report.leak,監査報告書,audit_report,leak,legal,high,80,監査報告書|内部監査報告|audit_report
templates/legal/lv/log.jp.legal.board_minutes.lv.toml,log.jp.legal.board_minutes.lv,取締役会議事録,board_minutes,lv,legal,critical,95,取締役会議事録|役員会議事録|board_minutes
templates/legal/kv/log.jp.legal.board_minutes.kv.toml,log.jp.legal.board_minutes.kv,取締役会議事録,board_minutes,kv,legal,critical,97,取締役会議事録|役員会議事録|board_minutes
templates/legal/schema/log.jp.legal.board_minutes.schema.toml,log.jp.legal.board_minutes.schema,取締役会議事録,board_minutes,schema,legal,critical,77,取締役会議事録|役員会議事録|board_minutes
templates/legal/leak/log.jp.legal.board_minutes.leak.toml,log.jp.legal.board_minutes.leak,取締役会議事録,board_minutes,leak,legal,critical,87,取締役会議事録|役員会議事録|board_minutes
templates/legal/lv/log.jp.legal.contract_draft.lv.toml,log.jp.legal.contract_draft.lv,契約書ドラフト,contract_draft,lv,legal,high,88,契約書ドラフト|契約草案|contract_draft
templates/legal/kv/log.jp.legal.contract_draft.kv.toml,log.jp.legal.contract_draft.kv,契約書ドラフト,contract_draft,kv,legal,high,90,契約書ドラフト|契約草案|contract_draft
templates/legal/schema/log.jp.legal.contract_draft.schema.toml,log.jp.legal.contract_draft.schema,契約書ドラフト,contract_draft,schema,legal,high,70,契約書ドラフト|契約草案|contract_draft
templates/legal/leak/log.jp.legal.contract_draft.leak.toml,log.jp.legal.contract_draft.leak,契約書ドラフト,contract_draft,leak,legal,high,80,契約書ドラフト|契約草案|contract_draft
templates/legal/lv/log.jp.legal.customer_contract.lv.toml,log.jp.legal.customer_contract.lv,顧客契約書,customer_contract,lv,legal,high,88,顧客契約書|取引先契約書|customer_contract
templates/legal/kv/log.jp.legal.customer_contract.kv.toml,log.jp.legal.customer_contract.kv,顧客契約書,customer_contract,kv,legal,high,90,顧客契約書|取引先契約書|customer_contract
templates/legal/schema/log.jp.legal.customer_contract.schema.toml,log.jp.legal.customer_contract.schema,顧客契約書,customer_contract,schema,legal,high,70,顧客契約書|取引先契約書|customer_contract
templates/legal/leak/log.jp.legal.customer_contract.leak.toml,log.jp.legal.customer_contract.leak,顧客契約書,customer_contract,leak,legal,high,80,顧客契約書|取引先契約書|customer_contract
templates/legal/lv/log.jp.legal.incident_report.lv.toml,log.jp.legal.incident_report.lv,インシデント報告書,incident_report,lv,legal,critical,95,インシデント報告書|事故報告書|incident_report
templates/legal/kv/log.jp.legal.incident_report.kv.toml,log.jp.legal.incident_report.kv,インシデント報告書,incident_report,kv,legal,critical,97,インシデント報告書|事故報告書|incident_report
templates/legal/schema/log.jp.legal.incident_report.schema.toml,log.jp.legal.incident_report.schema,インシデント報告書,incident_report,schema,legal,critical,77,インシデント報告書|事故報告書|incident_report
templates/legal/leak/log.jp.legal.incident_report.leak.toml,log.jp.legal.incident_report.leak,インシデント報告書,incident_report,leak,legal,critical,87,インシデント報告書|事故報告書|incident_report
templates/legal/lv/log.jp.legal.internal_price_list.lv.toml,log.jp.legal.internal_price_list.lv,社内価格表,internal_price_list,lv,legal,high,88,社内価格表|原価表|internal_price_list
templates/legal/kv/log.jp.legal.internal_price_list.kv.toml,log.jp.legal.internal_price_list.kv,社内価格表,internal_price_list,kv,legal,high,90,社内価格表|原価表|internal_price_list
templates/legal/schema/log.jp.legal.internal_price_list.schema.toml,log.jp.legal.internal_price_list.schema,社内価格表,internal_price_list,schema,legal,high,70,社内価格表|原価表|internal_price_list
templates/legal/leak/log.jp.legal.internal_price_list.leak.toml,log.jp.legal.internal_price_list.leak,社内価格表,internal_price_list,leak,legal,high,80,社内価格表|原価表|internal_price_list
templates/legal/lv/log.jp.legal.lawsuit_info.lv.toml,log.jp.legal.lawsuit_info.lv,訴訟情報,lawsuit_info,lv,legal,critical,95,訴訟情報|係争情報|lawsuit_info
templates/legal/kv/log.jp.legal.lawsuit_info.kv.toml,log.jp.legal.lawsuit_info.kv,訴訟情報,lawsuit_info,kv,legal,critical,97,訴訟情報|係争情報|lawsuit_info
templates/legal/schema/log.jp.legal.lawsuit_info.schema.toml,log.jp.legal.lawsuit_info.schema,訴訟情報,lawsuit_info,schema,legal,critical,77,訴訟情報|係争情報|lawsuit_info
templates/legal/leak/log.jp.legal.lawsuit_info.leak.toml,log.jp.legal.lawsuit_info.leak,訴訟情報,lawsuit_info,leak,legal,critical,87,訴訟情報|係争情報|lawsuit_info
templates/legal/lv/log.jp.legal.legal_opinion.lv.toml,log.jp.legal.legal_opinion.lv,法務見解,legal_opinion,lv,legal,critical,95,法務見解|弁護士見解|legal_opinion
templates/legal/kv/log.jp.legal.legal_opinion.kv.toml,log.jp.legal.legal_opinion.kv,法務見解,legal_opinion,kv,legal,critical,97,法務見解|弁護士見解|legal_opinion
templates/legal/schema/log.jp.legal.legal_opinion.schema.toml,log.jp.legal.legal_opinion.schema,法務見解,legal_opinion,schema,legal,critical,77,法務見解|弁護士見解|legal_opinion
templates/legal/leak/log.jp.legal.legal_opinion.leak.toml,log.jp.legal.legal_opinion.leak,法務見解,legal_opinion,leak,legal,critical,87,法務見解|弁護士見解|legal_opinion
templates/legal/lv/log.jp.legal.mna_plan.lv.toml,log.jp.legal.mna_plan.lv,M&A計画,mna_plan,lv,legal,critical,95,M&A計画|買収計画|合併計画|mna_plan
templates/legal/kv/log.jp.legal.mna_plan.kv.toml,log.jp.legal.mna_plan.kv,M&A計画,mna_plan,kv,legal,critical,97,M&A計画|買収計画|合併計画|mna_plan
templates/legal/schema/log.jp.legal.mna_plan.schema.toml,log.jp.legal.mna_plan.schema,M&A計画,mna_plan,schema,legal,critical,77,M&A計画|買収計画|合併計画|mna_plan
templates/legal/leak/log.jp.legal.mna_plan.leak.toml,log.jp.legal.mna_plan.leak,M&A計画,mna_plan,leak,legal,critical,87,M&A計画|買収計画|合併計画|mna_plan
templates/legal/lv/log.jp.legal.nda.lv.toml,log.jp.legal.nda.lv,秘密保持契約,nda,lv,legal,high,88,秘密保持契約|NDA|non_disclosure_agreement
templates/legal/kv/log.jp.legal.nda.kv.toml,log.jp.legal.nda.kv,秘密保持契約,nda,kv,legal,high,90,秘密保持契約|NDA|non_disclosure_agreement
templates/legal/schema/log.jp.legal.nda.schema.toml,log.jp.legal.nda.schema,秘密保持契約,nda,schema,legal,high,70,秘密保持契約|NDA|non_disclosure_agreement
templates/legal/leak/log.jp.legal.nda.leak.toml,log.jp.legal.nda.leak,秘密保持契約,nda,leak,legal,high,80,秘密保持契約|NDA|non_disclosure_agreement
templates/legal/lv/log.jp.legal.personal_data_processing_agreement.lv.toml,log.jp.legal.personal_data_processing_agreement.lv,個人データ取扱契約,personal_data_processing_agreement,lv,legal,high,88,個人データ取扱契約|DPA|personal_data_processing_agreement
templates/legal/kv/log.jp.legal.personal_data_processing_agreement.kv.toml,log.jp.legal.personal_data_processing_agreement.kv,個人データ取扱契約,personal_data_processing_agreement,kv,legal,high,90,個人データ取扱契約|DPA|personal_data_processing_agreement
templates/legal/schema/log.jp.legal.personal_data_processing_agreement.schema.toml,log.jp.legal.personal_data_processing_agreement.schema,個人データ取扱契約,personal_data_processing_agreement,schema,legal,high,70,個人データ取扱契約|DPA|personal_data_processing_agreement
templates/legal/leak/log.jp.legal.personal_data_processing_agreement.leak.toml,log.jp.legal.personal_data_processing_agreement.leak,個人データ取扱契約,personal_data_processing_agreement,leak,legal,high,80,個人データ取扱契約|DPA|personal_data_processing_agreement
templates/legal/lv/log.jp.legal.press_embargo.lv.toml,log.jp.legal.press_embargo.lv,報道解禁前情報,press_embargo,lv,legal,high,88,報道解禁前|未公開リリース|press_embargo
templates/legal/kv/log.jp.legal.press_embargo.kv.toml,log.jp.legal.press_embargo.kv,報道解禁前情報,press_embargo,kv,legal,high,90,報道解禁前|未公開リリース|press_embargo
templates/legal/schema/log.jp.legal.press_embargo.schema.toml,log.jp.legal.press_embargo.schema,報道解禁前情報,press_embargo,schema,legal,high,70,報道解禁前|未公開リリース|press_embargo
templates/legal/leak/log.jp.legal.press_embargo.leak.toml,log.jp.legal.press_embargo.leak,報道解禁前情報,press_embargo,leak,legal,high,80,報道解禁前|未公開リリース|press_embargo
templates/legal/lv/log.jp.legal.procurement_plan.lv.toml,log.jp.legal.procurement_plan.lv,調達計画,procurement_plan,lv,legal,medium,72,調達計画|購買計画|procurement_plan
templates/legal/kv/log.jp.legal.procurement_plan.kv.toml,log.jp.legal.procurement_plan.kv,調達計画,procurement_plan,kv,legal,medium,74,調達計画|購買計画|procurement_plan
templates/legal/schema/log.jp.legal.procurement_plan.schema.toml,log.jp.legal.procurement_plan.schema,調達計画,procurement_plan,schema,legal,medium,54,調達計画|購買計画|procurement_plan
templates/legal/leak/log.jp.legal.procurement_plan.leak.toml,log.jp.legal.procurement_plan.leak,調達計画,procurement_plan,leak,legal,medium,64,調達計画|購買計画|procurement_plan
templates/legal/lv/log.jp.legal.risk_acceptance.lv.toml,log.jp.legal.risk_acceptance.lv,リスク受容,risk_acceptance,lv,legal,high,88,リスク受容|リスク許容|risk_acceptance
templates/legal/kv/log.jp.legal.risk_acceptance.kv.toml,log.jp.legal.risk_acceptance.kv,リスク受容,risk_acceptance,kv,legal,high,90,リスク受容|リスク許容|risk_acceptance
templates/legal/schema/log.jp.legal.risk_acceptance.schema.toml,log.jp.legal.risk_acceptance.schema,リスク受容,risk_acceptance,schema,legal,high,70,リスク受容|リスク許容|risk_acceptance
templates/legal/leak/log.jp.legal.risk_acceptance.leak.toml,log.jp.legal.risk_acceptance.leak,リスク受容,risk_acceptance,leak,legal,high,80,リスク受容|リスク許容|risk_acceptance
templates/legal/lv/log.jp.legal.security_exception.lv.toml,log.jp.legal.security_exception.lv,セキュリティ例外,security_exception,lv,legal,high,88,セキュリティ例外|例外承認|security_exception
templates/legal/kv/log.jp.legal.security_exception.kv.toml,log.jp.legal.security_exception.kv,セキュリティ例外,security_exception,kv,legal,high,90,セキュリティ例外|例外承認|security_exception
templates/legal/schema/log.jp.legal.security_exception.schema.toml,log.jp.legal.security_exception.schema,セキュリティ例外,security_exception,schema,legal,high,70,セキュリティ例外|例外承認|security_exception
templates/legal/leak/log.jp.legal.security_exception.leak.toml,log.jp.legal.security_exception.leak,セキュリティ例外,security_exception,leak,legal,high,80,セキュリティ例外|例外承認|security_exception
templates/legal/lv/log.jp.legal.trade_secret.lv.toml,log.jp.legal.trade_secret.lv,営業秘密,trade_secret,lv,legal,critical,95,営業秘密|企業秘密|trade_secret
templates/legal/kv/log.jp.legal.trade_secret.kv.toml,log.jp.legal.trade_secret.kv,営業秘密,trade_secret,kv,legal,critical,97,営業秘密|企業秘密|trade_secret
templates/legal/schema/log.jp.legal.trade_secret.schema.toml,log.jp.legal.trade_secret.schema,営業秘密,trade_secret,schema,legal,critical,77,営業秘密|企業秘密|trade_secret
templates/legal/leak/log.jp.legal.trade_secret.leak.toml,log.jp.legal.trade_secret.leak,営業秘密,trade_secret,leak,legal,critical,87,営業秘密|企業秘密|trade_secret
templates/legal/lv/log.jp.legal.unpublished_financials.lv.toml,log.jp.legal.unpublished_financials.lv,未公開決算情報,unpublished_financials,lv,legal,critical,95,未公開決算情報|未発表決算|unpublished_financials
templates/legal/kv/log.jp.legal.unpublished_financials.kv.toml,log.jp.legal.unpublished_financials.kv,未公開決算情報,unpublished_financials,kv,legal,critical,97,未公開決算情報|未発表決算|unpublished_financials
templates/legal/schema/log.jp.legal.unpublished_financials.schema.toml,log.jp.legal.unpublished_financials.schema,未公開決算情報,unpublished_financials,schema,legal,critical,77,未公開決算情報|未発表決算|unpublished_financials
templates/legal/leak/log.jp.legal.unpublished_financials.leak.toml,log.jp.legal.unpublished_financials.leak,未公開決算情報,unpublished_financials,leak,legal,critical,87,未公開決算情報|未発表決算|unpublished_financials
templates/legal/lv/log.jp.legal.vendor_quote.lv.toml,log.jp.legal.vendor_quote.lv,見積情報,vendor_quote,lv,legal,medium,72,見積情報|ベンダー見積|vendor_quote
templates/legal/kv/log.jp.legal.vendor_quote.kv.toml,log.jp.legal.vendor_quote.kv,見積情報,vendor_quote,kv,legal,medium,74,見積情報|ベンダー見積|vendor_quote
templates/legal/schema/log.jp.legal.vendor_quote.schema.toml,log.jp.legal.vendor_quote.schema,見積情報,vendor_quote,schema,legal,medium,54,見積情報|ベンダー見積|vendor_quote
templates/legal/leak/log.jp.legal.vendor_quote.leak.toml,log.jp.legal.vendor_quote.leak,見積情報,vendor_quote,leak,legal,medium,64,見積情報|ベンダー見積|vendor_quote
templates/legal/lv/log.jp.legal.vulnerability_report.lv.toml,log.jp.legal.vulnerability_report.lv,脆弱性報告書,vulnerability_report,lv,legal,critical,95,脆弱性報告書|脆弱性診断報告|vulnerability_report
templates/legal/kv/log.jp.legal.vulnerability_report.kv.toml,log.jp.legal.vulnerability_report.kv,脆弱性報告書,vulnerability_report,kv,legal,critical,97,脆弱性報告書|脆弱性診断報告|vulnerability_report
templates/legal/schema/log.jp.legal.vulnerability_report.schema.toml,log.jp.legal.vulnerability_report.schema,脆弱性報告書,vulnerability_report,schema,legal,critical,77,脆弱性報告書|脆弱性診断報告|vulnerability_report
templates/legal/leak/log.jp.legal.vulnerability_report.leak.toml,log.jp.legal.vulnerability_report.leak,脆弱性報告書,vulnerability_report,leak,legal,critical,87,脆弱性報告書|脆弱性診断報告|vulnerability_report
templates/legal/lv/log.jp.legal.whistleblower_report.lv.toml,log.jp.legal.whistleblower_report.lv,内部通報,whistleblower_report,lv,legal,critical,95,内部通報|公益通報|whistleblower_report
templates/legal/kv/log.jp.legal.whistleblower_report.kv.toml,log.jp.legal.whistleblower_report.kv,内部通報,whistleblower_report,kv,legal,critical,97,内部通報|公益通報|whistleblower_report
templates/legal/schema/log.jp.legal.whistleblower_report.schema.toml,log.jp.legal.whistleblower_report.schema,内部通報,whistleblower_report,schema,legal,critical,77,内部通報|公益通報|whistleblower_report
templates/legal/leak/log.jp.legal.whistleblower_report.leak.toml,log.jp.legal.whistleblower_report.leak,内部通報,whistleblower_report,leak,legal,critical,87,内部通報|公益通報|whistleblower_report
templates/pii/lv/log.jp.pii.account_id.lv.toml,log.jp.pii.account_id.lv,アカウントID,account_id,lv,pii,medium,72,アカウントID|アカウント番号|account_id|account_no
templates/pii/kv/log.jp.pii.account_id.kv.toml,log.jp.pii.account_id.kv,アカウントID,account_id,kv,pii,medium,74,アカウントID|アカウント番号|account_id|account_no
templates/pii/schema/log.jp.pii.account_id.schema.toml,log.jp.pii.account_id.schema,アカウントID,account_id,schema,pii,medium,54,アカウントID|アカウント番号|account_id|account_no
templates/pii/leak/log.jp.pii.account_id.leak.toml,log.jp.pii.account_id.leak,アカウントID,account_id,leak,pii,medium,64,アカウントID|アカウント番号|account_id|account_no
templates/pii/lv/log.jp.pii.advertising_id.lv.toml,log.jp.pii.advertising_id.lv,広告ID,advertising_id,lv,pii,medium,72,広告ID|広告識別子|IDFA|AAID|advertising_id
templates/pii/kv/log.jp.pii.advertising_id.kv.toml,log.jp.pii.advertising_id.kv,広告ID,advertising_id,kv,pii,medium,74,広告ID|広告識別子|IDFA|AAID|advertising_id
templates/pii/schema/log.jp.pii.advertising_id.schema.toml,log.jp.pii.advertising_id.schema,広告ID,advertising_id,schema,pii,medium,54,広告ID|広告識別子|IDFA|AAID|advertising_id
templates/pii/leak/log.jp.pii.advertising_id.leak.toml,log.jp.pii.advertising_id.leak,広告ID,advertising_id,leak,pii,medium,64,広告ID|広告識別子|IDFA|AAID|advertising_id
templates/pii/lv/log.jp.pii.age.lv.toml,log.jp.pii.age.lv,年齢,age,lv,pii,medium,72,年齢|満年齢|age
templates/pii/kv/log.jp.pii.age.kv.toml,log.jp.pii.age.kv,年齢,age,kv,pii,medium,74,年齢|満年齢|age
templates/pii/schema/log.jp.pii.age.schema.toml,log.jp.pii.age.schema,年齢,age,schema,pii,medium,54,年齢|満年齢|age
templates/pii/leak/log.jp.pii.age.leak.toml,log.jp.pii.age.leak,年齢,age,leak,pii,medium,64,年齢|満年齢|age
templates/pii/lv/log.jp.pii.applicant_id.lv.toml,log.jp.pii.applicant_id.lv,申込番号,applicant_id,lv,pii,medium,72,申込番号|申請番号|受付番号|applicant_id|application_id
templates/pii/kv/log.jp.pii.applicant_id.kv.toml,log.jp.pii.applicant_id.kv,申込番号,applicant_id,kv,pii,medium,74,申込番号|申請番号|受付番号|applicant_id|application_id
templates/pii/schema/log.jp.pii.applicant_id.schema.toml,log.jp.pii.applicant_id.schema,申込番号,applicant_id,schema,pii,medium,54,申込番号|申請番号|受付番号|applicant_id|application_id
templates/pii/leak/log.jp.pii.applicant_id.leak.toml,log.jp.pii.applicant_id.leak,申込番号,applicant_id,leak,pii,medium,64,申込番号|申請番号|受付番号|applicant_id|application_id
templates/pii/lv/log.jp.pii.beneficiary_name.lv.toml,log.jp.pii.beneficiary_name.lv,受取人名,beneficiary_name,lv,pii,high,88,受取人名|受領者名|宛名|recipient_name|beneficiary_name
templates/pii/kv/log.jp.pii.beneficiary_name.kv.toml,log.jp.pii.beneficiary_name.kv,受取人名,beneficiary_name,kv,pii,high,90,受取人名|受領者名|宛名|recipient_name|beneficiary_name
templates/pii/schema/log.jp.pii.beneficiary_name.schema.toml,log.jp.pii.beneficiary_name.schema,受取人名,beneficiary_name,schema,pii,high,70,受取人名|受領者名|宛名|recipient_name|beneficiary_name
templates/pii/leak/log.jp.pii.beneficiary_name.leak.toml,log.jp.pii.beneficiary_name.leak,受取人名,beneficiary_name,leak,pii,high,80,受取人名|受領者名|宛名|recipient_name|beneficiary_name
templates/pii/lv/log.jp.pii.billing_address.lv.toml,log.jp.pii.billing_address.lv,請求先住所,billing_address,lv,pii,high,88,請求先住所|請求住所|billing_address
templates/pii/kv/log.jp.pii.billing_address.kv.toml,log.jp.pii.billing_address.kv,請求先住所,billing_address,kv,pii,high,90,請求先住所|請求住所|billing_address
templates/pii/schema/log.jp.pii.billing_address.schema.toml,log.jp.pii.billing_address.schema,請求先住所,billing_address,schema,pii,high,70,請求先住所|請求住所|billing_address
templates/pii/leak/log.jp.pii.billing_address.leak.toml,log.jp.pii.billing_address.leak,請求先住所,billing_address,leak,pii,high,80,請求先住所|請求住所|billing_address
templates/pii/lv/log.jp.pii.biometric_face.lv.toml,log.jp.pii.biometric_face.lv,顔認証データ,biometric_face,lv,pii,critical,95,顔認証データ|顔特徴量|生体認証顔|face_embedding|face_vector
templates/pii/kv/log.jp.pii.biometric_face.kv.toml,log.jp.pii.biometric_face.kv,顔認証データ,biometric_face,kv,pii,critical,97,顔認証データ|顔特徴量|生体認証顔|face_embedding|face_vector
templates/pii/schema/log.jp.pii.biometric_face.schema.toml,log.jp.pii.biometric_face.schema,顔認証データ,biometric_face,schema,pii,critical,77,顔認証データ|顔特徴量|生体認証顔|face_embedding|face_vector
templates/pii/leak/log.jp.pii.biometric_face.leak.toml,log.jp.pii.biometric_face.leak,顔認証データ,biometric_face,leak,pii,critical,87,顔認証データ|顔特徴量|生体認証顔|face_embedding|face_vector
templates/pii/lv/log.jp.pii.birthdate.lv.toml,log.jp.pii.birthdate.lv,生年月日,birthdate,lv,pii,high,88,生年月日|誕生日|生まれ|birthday|birth_date|date_of_birth|dob
templates/pii/kv/log.jp.pii.birthdate.kv.toml,log.jp.pii.birthdate.kv,生年月日,birthdate,kv,pii,high,90,生年月日|誕生日|生まれ|birthday|birth_date|date_of_birth|dob
templates/pii/schema/log.jp.pii.birthdate.schema.toml,log.jp.pii.birthdate.schema,生年月日,birthdate,schema,pii,high,70,生年月日|誕生日|生まれ|birthday|birth_date|date_of_birth|dob
templates/pii/leak/log.jp.pii.birthdate.leak.toml,log.jp.pii.birthdate.leak,生年月日,birthdate,leak,pii,high,80,生年月日|誕生日|生まれ|birthday|birth_date|date_of_birth|dob
templates/pii/lv/log.jp.pii.building_name.lv.toml,log.jp.pii.building_name.lv,建物名,building_name,lv,pii,medium,72,建物名|マンション名|ビル名|building_name
templates/pii/kv/log.jp.pii.building_name.kv.toml,log.jp.pii.building_name.kv,建物名,building_name,kv,pii,medium,74,建物名|マンション名|ビル名|building_name
templates/pii/schema/log.jp.pii.building_name.schema.toml,log.jp.pii.building_name.schema,建物名,building_name,schema,pii,medium,54,建物名|マンション名|ビル名|building_name
templates/pii/leak/log.jp.pii.building_name.leak.toml,log.jp.pii.building_name.leak,建物名,building_name,leak,pii,medium,64,建物名|マンション名|ビル名|building_name
templates/pii/lv/log.jp.pii.child_name.lv.toml,log.jp.pii.child_name.lv,子ども氏名,child_name,lv,pii,high,88,子ども氏名|児童氏名|子供氏名|child_name
templates/pii/kv/log.jp.pii.child_name.kv.toml,log.jp.pii.child_name.kv,子ども氏名,child_name,kv,pii,high,90,子ども氏名|児童氏名|子供氏名|child_name
templates/pii/schema/log.jp.pii.child_name.schema.toml,log.jp.pii.child_name.schema,子ども氏名,child_name,schema,pii,high,70,子ども氏名|児童氏名|子供氏名|child_name
templates/pii/leak/log.jp.pii.child_name.leak.toml,log.jp.pii.child_name.leak,子ども氏名,child_name,leak,pii,high,80,子ども氏名|児童氏名|子供氏名|child_name
templates/pii/lv/log.jp.pii.contact_preference.lv.toml,log.jp.pii.contact_preference.lv,連絡希望情報,contact_preference,lv,pii,low,40,連絡希望|希望連絡先|連絡可能時間|contact_preference
templates/pii/kv/log.jp.pii.contact_preference.kv.toml,log.jp.pii.contact_preference.kv,連絡希望情報,contact_preference,kv,pii,low,42,連絡希望|希望連絡先|連絡可能時間|contact_preference
templates/pii/schema/log.jp.pii.contact_preference.schema.toml,log.jp.pii.contact_preference.schema,連絡希望情報,contact_preference,schema,pii,low,22,連絡希望|希望連絡先|連絡可能時間|contact_preference
templates/pii/leak/log.jp.pii.contact_preference.leak.toml,log.jp.pii.contact_preference.leak,連絡希望情報,contact_preference,leak,pii,low,32,連絡希望|希望連絡先|連絡可能時間|contact_preference
templates/pii/lv/log.jp.pii.contract_id.lv.toml,log.jp.pii.contract_id.lv,契約番号,contract_id,lv,pii,high,88,契約番号|契約ID|契約者番号|contract_id|contract_no
templates/pii/kv/log.jp.pii.contract_id.kv.toml,log.jp.pii.contract_id.kv,契約番号,contract_id,kv,pii,high,90,契約番号|契約ID|契約者番号|contract_id|contract_no
templates/pii/schema/log.jp.pii.contract_id.schema.toml,log.jp.pii.contract_id.schema,契約番号,contract_id,schema,pii,high,70,契約番号|契約ID|契約者番号|contract_id|contract_no
templates/pii/leak/log.jp.pii.contract_id.leak.toml,log.jp.pii.contract_id.leak,契約番号,contract_id,leak,pii,high,80,契約番号|契約ID|契約者番号|contract_id|contract_no
templates/pii/lv/log.jp.pii.cookie_id.lv.toml,log.jp.pii.cookie_id.lv,Cookie ID,cookie_id,lv,pii,medium,72,Cookie ID|cookie_id|tracking_cookie|クッキーID
templates/pii/kv/log.jp.pii.cookie_id.kv.toml,log.jp.pii.cookie_id.kv,Cookie ID,cookie_id,kv,pii,medium,74,Cookie ID|cookie_id|tracking_cookie|クッキーID
templates/pii/schema/log.jp.pii.cookie_id.schema.toml,log.jp.pii.cookie_id.schema,Cookie ID,cookie_id,schema,pii,medium,54,Cookie ID|cookie_id|tracking_cookie|クッキーID
templates/pii/leak/log.jp.pii.cookie_id.leak.toml,log.jp.pii.cookie_id.leak,Cookie ID,cookie_id,leak,pii,medium,64,Cookie ID|cookie_id|tracking_cookie|クッキーID
templates/pii/lv/log.jp.pii.customer_id.lv.toml,log.jp.pii.customer_id.lv,顧客ID,customer_id,lv,pii,high,88,顧客ID|顧客番号|お客様番号|customer_id|customer_no|cust_id
templates/pii/kv/log.jp.pii.customer_id.kv.toml,log.jp.pii.customer_id.kv,顧客ID,customer_id,kv,pii,high,90,顧客ID|顧客番号|お客様番号|customer_id|customer_no|cust_id
templates/pii/schema/log.jp.pii.customer_id.schema.toml,log.jp.pii.customer_id.schema,顧客ID,customer_id,schema,pii,high,70,顧客ID|顧客番号|お客様番号|customer_id|customer_no|cust_id
templates/pii/leak/log.jp.pii.customer_id.leak.toml,log.jp.pii.customer_id.leak,顧客ID,customer_id,leak,pii,high,80,顧客ID|顧客番号|お客様番号|customer_id|customer_no|cust_id
templates/pii/lv/log.jp.pii.device_id.lv.toml,log.jp.pii.device_id.lv,端末ID,device_id,lv,pii,medium,72,端末ID|デバイスID|device_id|device_identifier
templates/pii/kv/log.jp.pii.device_id.kv.toml,log.jp.pii.device_id.kv,端末ID,device_id,kv,pii,medium,74,端末ID|デバイスID|device_id|device_identifier
templates/pii/schema/log.jp.pii.device_id.schema.toml,log.jp.pii.device_id.schema,端末ID,device_id,schema,pii,medium,54,端末ID|デバイスID|device_id|device_identifier
templates/pii/leak/log.jp.pii.device_id.leak.toml,log.jp.pii.device_id.leak,端末ID,device_id,leak,pii,medium,64,端末ID|デバイスID|device_id|device_identifier
templates/pii/lv/log.jp.pii.device_owner.lv.toml,log.jp.pii.device_owner.lv,端末所有者,device_owner,lv,pii,medium,72,端末所有者|端末利用者|device_owner|device_user
templates/pii/kv/log.jp.pii.device_owner.kv.toml,log.jp.pii.device_owner.kv,端末所有者,device_owner,kv,pii,medium,74,端末所有者|端末利用者|device_owner|device_user
templates/pii/schema/log.jp.pii.device_owner.schema.toml,log.jp.pii.device_owner.schema,端末所有者,device_owner,schema,pii,medium,54,端末所有者|端末利用者|device_owner|device_user
templates/pii/leak/log.jp.pii.device_owner.leak.toml,log.jp.pii.device_owner.leak,端末所有者,device_owner,leak,pii,medium,64,端末所有者|端末利用者|device_owner|device_user
